spec_path,file_path,segment_id,start,end,label_binary,label_multiclass,label_class_name,activity_code,sample_id,dataset,split
data\processed\dronerf_spectrograms\spec_006885.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,90,5898240,6029312,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006886.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,91,5963776,6094848,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006887.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,92,6029312,6160384,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006888.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,93,6094848,6225920,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006889.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,94,6160384,6291456,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006890.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,95,6225920,6356992,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006891.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,96,6291456,6422528,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006892.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,97,6356992,6488064,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006893.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,98,6422528,6553600,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006894.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,99,6488064,6619136,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006895.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,100,6553600,6684672,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006896.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,101,6619136,6750208,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006897.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,102,6684672,6815744,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006898.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,103,6750208,6881280,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006899.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,104,6815744,6946816,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006900.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,105,6881280,7012352,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006901.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,106,6946816,7077888,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006902.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,107,7012352,7143424,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006903.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,108,7077888,7208960,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006904.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,109,7143424,7274496,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006905.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,110,7208960,7340032,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006906.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,111,7274496,7405568,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006907.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,112,7340032,7471104,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006908.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,113,7405568,7536640,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006909.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,114,7471104,7602176,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006910.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,115,7536640,7667712,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006911.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,116,7602176,7733248,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006912.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,117,7667712,7798784,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006913.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,118,7733248,7864320,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006914.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,119,7798784,7929856,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006915.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,120,7864320,7995392,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006916.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,121,7929856,8060928,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006917.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,122,7995392,8126464,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006918.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,123,8060928,8192000,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006919.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,124,8126464,8257536,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006920.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,125,8192000,8323072,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006921.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,126,8257536,8388608,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006922.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,127,8323072,8454144,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006923.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,128,8388608,8519680,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006924.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,129,8454144,8585216,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006925.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,130,8519680,8650752,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006926.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,131,8585216,8716288,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006927.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,132,8650752,8781824,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006928.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,133,8716288,8847360,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006929.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,134,8781824,8912896,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006930.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,135,8847360,8978432,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006931.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,136,8912896,9043968,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006932.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,137,8978432,9109504,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006933.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,138,9043968,9175040,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006934.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,139,9109504,9240576,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006935.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,140,9175040,9306112,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006936.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,141,9240576,9371648,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006937.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,142,9306112,9437184,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006938.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,143,9371648,9502720,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006939.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,144,9437184,9568256,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006940.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,145,9502720,9633792,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006941.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,146,9568256,9699328,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006942.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,147,9633792,9764864,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006943.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,148,9699328,9830400,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006944.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,149,9764864,9895936,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006945.npy,data\raw\DroneRF\Bepop drone\10001H_11.csv,150,9830400,9961472,1,2,Bepop drone,10001H,11,DroneRF,test
data\processed\dronerf_spectrograms\spec_006946.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,0,0,131072,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006947.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,1,65536,196608,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006948.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,2,131072,262144,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006949.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,3,196608,327680,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006950.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,4,262144,393216,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006951.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,5,327680,458752,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006952.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,6,393216,524288,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006953.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,7,458752,589824,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006954.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,8,524288,655360,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006955.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,9,589824,720896,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006956.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,10,655360,786432,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006957.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,11,720896,851968,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006958.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,12,786432,917504,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006959.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,13,851968,983040,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006960.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,14,917504,1048576,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006961.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,15,983040,1114112,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006962.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,16,1048576,1179648,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006963.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,17,1114112,1245184,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006964.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,18,1179648,1310720,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006965.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,19,1245184,1376256,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006966.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,20,1310720,1441792,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006967.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,21,1376256,1507328,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006968.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,22,1441792,1572864,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006969.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,23,1507328,1638400,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006970.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,24,1572864,1703936,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006971.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,25,1638400,1769472,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006972.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,26,1703936,1835008,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006973.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,27,1769472,1900544,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006974.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,28,1835008,1966080,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006975.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,29,1900544,2031616,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006976.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,30,1966080,2097152,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006977.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,31,2031616,2162688,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006978.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,32,2097152,2228224,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006979.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,33,2162688,2293760,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006980.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,34,2228224,2359296,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006981.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,35,2293760,2424832,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006982.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,36,2359296,2490368,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006983.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,37,2424832,2555904,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006984.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,38,2490368,2621440,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006985.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,39,2555904,2686976,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006986.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,40,2621440,2752512,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006987.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,41,2686976,2818048,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006988.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,42,2752512,2883584,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006989.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,43,2818048,2949120,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006990.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,44,2883584,3014656,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006991.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,45,2949120,3080192,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006992.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,46,3014656,3145728,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006993.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,47,3080192,3211264,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006994.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,48,3145728,3276800,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006995.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,49,3211264,3342336,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006996.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,50,3276800,3407872,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006997.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,51,3342336,3473408,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006998.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,52,3407872,3538944,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_006999.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,53,3473408,3604480,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007000.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,54,3538944,3670016,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007001.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,55,3604480,3735552,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007002.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,56,3670016,3801088,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007003.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,57,3735552,3866624,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007004.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,58,3801088,3932160,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007005.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,59,3866624,3997696,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007006.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,60,3932160,4063232,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007007.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,61,3997696,4128768,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007008.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,62,4063232,4194304,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007009.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,63,4128768,4259840,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007010.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,64,4194304,4325376,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007011.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,65,4259840,4390912,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007012.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,66,4325376,4456448,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007013.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,67,4390912,4521984,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007014.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,68,4456448,4587520,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007015.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,69,4521984,4653056,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007016.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,70,4587520,4718592,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007017.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,71,4653056,4784128,1,2,Bepop drone,10001H,12,DroneRF,train
data\processed\dronerf_spectrograms\spec_007018.npy,data\raw\DroneRF\Bepop drone\10001H_12.csv,72,4718592,4849664,1,2,Bepop drone,10001H,12,DroneRF,train
